id,nama,status,agency,pagu,hps,penawaranmenang,pemenang,
23168014,Jasa Konsultasi Perencanaan Pembangunan Sarana dan Prasarana Balai Benih Ikan,0,-,100000000,99033000,95060000,CV. Rajaya Rekayasa,
23167014,Jasa Konsultansi Perencana Renovasi Lanjutan Ruang Perawatan Tahun 2014,0,Kementerian Kesehatan,166149500,166149500,152377500,CV.CRESTA DESIGN,
23166014,Jasa Konsultansi Kajian Tentang Surat Berharga,0,-,70000000,70000000,56000000,PT. ANDIKA PERSADA RAYA,
23165014,Optimalisasi Produksi Peternakan Untuk Pekerjaan Pengadaan Ternak Domba,0,Kabupaten Karawang,391500000,391500000,275500000,Cahaya Mulia,
23162014,Belanja Bahan Obat-obatan,0,-,4997782370,4997782294,4940000000,PT. Anugerah sarana Adhitama,
23158014,JASA KONSULTANSI PENYUSUNAN FEASIBILITY STUDY (FS) IPAL KOMUNAL IPK SUKAREGANG,0,-,133000000,132880000,130090000,GEMA PRATAMA,
23156014,Pengadaan Alat Pendingin Udara (AC) Untuk Keperluan Perkuliahan Pada Fakultas Ekonomi dan Bisnis UNPAD,0,Kementerian Pendidikan dan Kebudayaan,396000000,391462225,347380000,CV KIREI NA YUKI,
23155014,Konsultan Perencanaan Gedung Perawatan Anak (R.Tanjung),0,-,395000000,394800000,351714000,PT. Bina Karya (Persero),
23154014,Konsultasi Perencanaan DED Gedung IGD Ponek,0,-,335000000,334400000,332600000,PT. ALOCITA MANDIRI,
23153014,PENGADAAN BAHAN PELATIHAN BAHAN PENUNJANG (ATK PESERTA BAJU PESERTA / PAKAIAN KERJA PESERTA & BAHAN AJAR) PAKET I - RUPIAH MURNI,0,Kementerian Tenaga Kerja Dan Transmigrasi,2440156873,2440156873,2376695000,CV. CIPTA GEMA PERDANA,
23152014,Pengadaan Peralatan Pendidikan KIT IPS PAIKEM (Banprov),0,Kabupaten Garut,899800000,873180000,855734000,PT. ELECOM INTERMEDIA PERSADA,
23151014,Pengadaan Peralatan Pendidikan KIT Guru IPA (Saint KIT) Dan Mikroskop (Banprov),0,Kabupaten Garut,599800000,577524000,550550000,CV.RAFIF GHANI CONTRUCTION,
23150014,Pengadaan Peralatan Pendidikan KIT Bahasa Indonesia Tematik (Banprov),0,Kabupaten Garut,799800000,773100900,761442000,CV. Wahana Limas Perkasa,
23149014,Pengadaan Peralatan Pendidikan KIT Agama Islam (Banprov),0,Kabupaten Garut,799800000,772200000,757526000,CV. BRILLIAN BERKARYA,
23147014,Pembangunan Jaringan Air Bersih (DAK) Ds. Sindangprabu Kec. Wanaraja,0,Kabupaten Garut,302500000,302000000,288660000,CV. MARGA LAKSANA PUTRA,
23144014,PENYUSUNAN KAJIAN LINGKUNGAN HIDUP STRATEGIS (KLHS) UNTUK EVALUASI RENCANA TATA TUANG WILAYAH (RTRW) PROVINSI JAWA BARAT,0,-,145600000,145600000,133358500,PT.ECOTERRA MULTIPLAN,
23143014,KAJIAN PENILAIAN DAYA DUKUNG DAN DAYA TAMPUNG LINGKUNGAN KAWASAN BODEBEKJUR,0,-,210000000,210000000,207150000,PT. MIRANTHI KONSULTAN PERMAI,
23142014,JASA KONSULTANSI DED REAKTIVASI JALUR KERETA API RANCAEKEK-TANJUNGSARI,0,-,1131750000,1131750000,995577000,PT. DWI ELTIS KONSULTAN,
23140014,Pengadaan Makan Minum Peserta Pelatihan Pembinaan Kemampuan dan Keterampilan Kerja Masyarakat Balai Pelatihan Ketenagakerjaan Bekasi Disnakertrans Provinsi Jawa Barat,0,-,903168000,903168000,846720000,CV. SARANA USAHA,
23139014,Penyusunan Pendataan Perumahan dan Permukiman Kabupaten Karawang 7 Kecamatan (Banyusari Ciampel Cilamaya Kulon Jatisari Pangkalan Tegalwaru Tirtamulya),0,Kabupaten Karawang,393562500,393500000,368610000,PT. Arenco Binatama,
23138014,Penyusunan Pendataan Perumahan dan Permukiman Kabupaten Karawang (8 Kecamatan),0,Kabupaten Karawang,400000000,400000000,372927000,PT. ANDIKA PERSADA RAYA,
23137014,Penyusunan Identifikasi Infrastruktur Kawasan Kabupaten Karawang (Jaling Japak dan Drainase),0,Kabupaten Karawang,600000000,592000000,552612000,PT. SIGMA EKSPRESI,
23136014,Penyusunan Pendataan Perumahan dan Permukiman Kabupaten Karawang 7 Kecamatan(Cilamaya Wetan Cilebar Lemahabang Majalaya Rawamerta Telagasari Tempuran),0,Kabupaten Karawang,393562500,393500000,369985000,PT. ANDRA CIPTA CONSULT,
23135014,Pembangunan Jaringan Air Bersih (DAK Tambahan) Ds Karangwangi Kec. Mekarmukti,0,Kabupaten Garut,288400000,287520000,270500000,cikatama kreasindo,
23132014,Pembangunan Jaringan Air Bersih (DAK) Ds Maroko Kec. Cibalong,0,Kabupaten Garut,330000000,329418000,313082000,MULYA ABADI,
23130014,Pengadaan Brankas Barang Bukti,0,-,520000000,520000000,454545000,CV. ALKAWANI, CV
23128014,Pembangunan Jaringan Air Bersih (DAK Tambahan) Desa Girimakmur Kecamatan Malangbong,0,Kabupaten Garut,210120000,209350000,200950000,CV. Muda Mulia,
23127014,Pembangunan Jaringan Air Bersih (DAK) Ds Caringin Kec.Caringin,0,Kabupaten Garut,462000000,461120000,438025000,cv. nugraha jaya,
23125014,PERENCANAAN REHABILITASI DAN PEMBANGUNAN SANPRAS OLAHRAGA GANTOLE DI JAWA BARAT,0,-,75000000,74761000,65611000,MITRO,
23124014,Biaya Obat (Hemodialisa),0,Kabupaten Subang,827252640,827252640,825142700,PT. SING AJI SENTOSA,
23123014,PENGADAAN PERLENGKAPAN GEDUNG KANTOR UNTUK BELANJA MODAL GENSET,0,Kabupaten Karawang,500000000,396000000,297000000,Cahaya Mulia,
23121014,PEMETAAN FSVA (FOOD SECURITY AND VULNERABILITY ANALYSIS)/ SISTEM KEWASPADAAN PANGAN DAN GIZI PADA 42 KECAMATAN DI KABUPATEN GARUT,0,Arsip Nasional Republik Indonesia,531202750,531190000,529237500,PT.Arcplan Cipta Consultant,
23120014,Pekerjaan Konstruksi Pembangunan Gedung Kantor BKP 2 Lantai,0,Arsip Nasional Republik Indonesia,1730000000,1695777000,1625627000,CV.BAYU BUANA,
23119014,Pekerjaan Tayangan Dialog Seni Budaya dan Pariwisata Jawa Barat,0,-,1930000000,1929850000,1557900000,PT. UCHI MEDIA SINEMA,
23116014,BELANJA JASA KONSULTANSI PENYUSUNAN DOKUMEN RTT SISI DARAT BIJB KERTAJATI,0,-,6300000000,6066591000,5173316940,PT. PENTA REKAYASA,
23114014,Belanja Jasa Penyelenggaraan Festival Keanekaragaman Makanan 2014,0,Kementerian Perindustrian,408600000,408489950,373232493,CV.JI,
23113014,Penyusunan Peta Kerja,0,Kabupaten Karawang,115875000,115875000,115115000,PT. ONWARD BLADGOUD INDONESIA,
23112014,Pengadaan Benih Ikan (musrenbang),0,-,289840000,289840000,244475000,Rafi Pratama,
23109014,Pengawasan Renovasi Eks Gedung Sidang Paripurna DPRD Provinsi Jawa Barat,0,-,324178000,323896000,306000000,PT.PROFIL SEJAHTERA,
23108014,Belanja Modal Pengadaan Peralatan Kedokteran Anak,0,-,287646000,287481900,264000000,PT ASRI TRISNA MANDIRI,
23107014,Perencanaan Pembangunan dan Rehabilitasi Sanpras Olah Raga Panjat Tebing Jawa Barat,0,-,225000000,220192000,215022000,PT. SELARAS MULTIARSI KONSULTAN,
23105014,Perencanaan Rehabilitasi dan Pembangunan Sanpras Lanud TNI-AU Sulaeman,0,-,170000000,169565000,163515000,CV. ANIMA KARYA,
23104014,Belanja Modal Pengadaan Alat GPS/Pengadaan GPS,0,-,563606278,560757000,514080600,Trisprima Usahajaya,
23103014,Pembangunan Bangunan Gedung untuk Relokasi PKL,0,Kabupaten Garut,2400000000,2400000000,2263627000,PUTRA NATABA,
23097014,Belanja Modal Pengadaan Konstruksi / Pembelian Bangunan Kantor /Pembangunan Ruangan Perpustakaan,0,-,746200000,746074000,701398000,CV. ALGA SEJAHTERA,
23096014,Belanja Modal Pengadaan Kursi rapat/Kursi Rapat Bahan Kulit Roda,0,-,450000000,431250000,301875000,CV.POERWANI UTAMA,
23095014,BELANJA REAGENSIA BAHAN KIMIA DAN BAHAN PENUNJANG PELAYANAN LABORATORIUM,0,-,3846550000,3846549339,3624343286,Pesona Scientific,
23092014,Pencetakan dan Pengiriman Blanko Surat Keterangan Hasil Ujian Sekolah (SKHUS) Sekolah Dasar (SD) Sekolah Dasar Luar Biasa (SDLB) dan Program Paket A/ULA Tahun Pelajaran 2013/2014,0,-,696349600,695165805.7,528355259,PT PURA BARUTAMA,
23090014,Pencetakan dan Pengiriman Blanko Ijazah Sekolah Dasar (SD) Sekolah Dasar Luar Biasa (SDLB) dan Program Paket A/ULA Tahun Pelajaran 2013/2014,0,-,783393300,780459927.3,616269396,PT PURA BARUTAMA,
23089014,PENDAMPINGAN TEKNIS PENGELOLAAN KUALITAS LINGKUNGAN DI TPK SARIMUKTI,0,-,70000000,69981000,68890000,PT. Inasa Sakha Kirana,
23088014,PENDAMPINGAN TEKNIS PERSIAPAN KERJASAMA ANTAR DAERAH DAN KERJASAMA PEMERINTAH SWASTA,0,-,82000000,81987000,77805000,PT. CITRAWEES SALAWASNA,
23087014,Pengadaan Jasa Kebersihan (Cleaning Service) Kantor Dinas Kesehatan Provinsi Jawa Barat,0,-,559944000,559944000,451143000,PT.MASADENTA,
23086014,Pengawasan Pembangunan Masjid Rancabuaya Kab.Garut,0,-,223644000,223448000,217195000,PT. ALOCITA MANDIRI,
23085014,Pekerjaan Konstruksi Pembangunan Kampus II Tahap III,0,Provinsi Jawa Barat,25664200000,25664200000,23947581000,PT. KARYA BISA,
23083014,Belanja Modal Pengadaan Kursi Rapat / Kursi Rapat Bahan Kulit Tanpa Roda,0,-,300000000,293250000,201300000,CV. UNIVERSAL STUDIO,
23082014,Perencanaan Renovasi Eks Gedung Sidang Paripurna DPRD Provinsi Jawa Barat,0,-,94395000,94304000,90900000,PT.PROFIL SEJAHTERA,
23081014,Pakan Udang Vannamei Tambak Cibalong,0,-,600000000,593528000,480480000,CV. ANITA KARYA,
23080014,Belanja Pengadaan Fasilitas Lalu Lintas,0,-,485000000,478900000,458250000,CV INSUN MEDAL LESTARI,
23078014,Pengawasan Pembangunan Pasar Tradisional,0,Kabupaten Subang,87539400,87037500,78300000,PT. ALOCITA MANDIRI,
23077014,Peningkatan Jalan Desa Kutanegara,0,Kabupaten Karawang,327000000,327000000,319124000,CV. CITRA AGUNG,
23076014,Peningkatan Jalan BTB I - Mulyasejati,0,Kabupaten Karawang,492200000,492200000,471501000,CV. PEKALONGAN,
23075014,Peningkatan Jalan Dusun Udug-udug,0,Kabupaten Karawang,393200000,393200000,381371000,PUTRI TUNGGAL,
23074014,Peningkatan Jalan Tegalloa - Tonjong,0,Kabupaten Karawang,393200000,393200000,372191000,CV. KARYA CIPTA INDAH,
23073014,Normalisasi KW 7 Sampai Dengan Purwamekar,0,Kabupaten Karawang,492200000,492200000,462673000,CV. MADU SEGARA & Co,
23072014,Normalisasi Saluran Pembuang Perkotaan - Zhypon KW 6 - Tegal Koneng,0,Kabupaten Karawang,987000000,987000000,967400000,CV. PUSPITA ASRI,
23071014,Peningkatan Jalan Cilebar - Kalenpandan TA. 2013,0,Kabupaten Karawang,529564000,529564000,513598000,PUTRI TUNGGAL,
23067014,Peningkatan Jalan Di Wilayah I s/d IV UPTD Bina Marga Peningkatan Jalan Masuk dan Emplacement Taman Makam Pahlawan (TMP) Pancawati Karawang TA 2013,0,Kabupaten Karawang,835892000,835892000,810730000,PUTRI TUNGGAL,
23066014,Peningkatan Jalan Ciptasari - Mulangsari,0,Kabupaten Karawang,393200000,393200000,356126000,CV. FARIDA,
23065014,Peningkatan Jalan Rawasari - Cikande,0,Kabupaten Karawang,987000000,987000000,927748000,CV. AGEM,
23064014,Peningkatan Jalan Baged - Tonjong,0,Kabupaten Karawang,393200000,393200000,383264000,CV. LIKKA UTAMA,
23063014,Peningkatan Jalan Kiara - Tegalurung,0,Kabupaten Karawang,492200000,492200000,464218000,CV.LINTAS UTARA,
23062014,Peningkatan Jalan Sukaratu - Sukaraja,0,Kabupaten Karawang,443200000,443200000,427998000,CV. ABIDIN JAYATAMA,
23061014,DAK Irigasi; Rehabilitasi Daerah Irigasi DI. Cihambulu,0,Kabupaten Karawang,314720000,314720000,298262000,CV. BINTANG SELATAN,
23060014,Peningkatan Jalan Panembahan - Tonjong,0,Kabupaten Karawang,393200000,393200000,369058000,CV. AMELIA INDAH,
23059014,DAK Irigasi; Rehabilitasi Daerah Irigasi DI. Pangkalan,0,Kabupaten Karawang,340000000,340000000,328935000,CV. ABIDIN JAYATAMA,
23058014,Peningkatan Jalan Bayurlor - Sukamulya,0,Kabupaten Karawang,492200000,492200000,465774000,CV. INTAN,
23057014,Peningkatan Jalan Gredeg - Tonjong,0,Kabupaten Karawang,393200000,393200000,369984000,CV. FARIDA,
23056014,Peningkatan Jalan Pagadungan - Cikuntul,0,Kabupaten Karawang,987000000,987000000,967300000,CV. DANI PUTRA,
23055014,Peningkatan Jalan Pasirmulya - Sembang,0,Kabupaten Karawang,492200000,492200000,464867000,CV. KARYA CIPTA INDAH,
23054014,Peningkatan Jalan Rawamerta - Tunggakjati,0,Kabupaten Karawang,987000000,987000000,934945000,CV. DAVIED & CO,
23053014,DAK Irigasi; Rehabilitasi Daerah Irigasi DI. Cijati,0,Kabupaten Karawang,700000000,700000000,616764000,CV DIAN UTAMA,
23052014,Peningkatan Jalan Suhud Hidayat (Gorowong),0,Kabupaten Karawang,1482000000,1482000000,1389802000,CV. RESTU RAMA,
23051014,Peningkatan Jalan Balongsari - Sekarwangi,0,Kabupaten Karawang,790000000,790000000,734622000,CV. BAMBU RUNCING,
23050014,Peningkatan Jalan Teluk Buyung - Teluk Jaya,0,Kabupaten Karawang,492200000,492200000,475229000,CV. EKA ABADI,
23049014,Peningkatan Jalan Karangpawitan - Balongsari,0,Kabupaten Karawang,2467000000,2467000000,2343557000,WIRDA RAHAYU,
23048014,Peningkatan Jalan Solokan - Pakisjaya,0,Kabupaten Karawang,294200000,294200000,278879000,CV. DAVIED & CO,
23047014,DAK Irigasi; Rehabilitasi Daerah Irigasi DI. Ciomas,0,Kabupaten Karawang,700000000,700000000,678929000,CV. BAMBU RUNCING,
23046014,Pembangunan Jembatan Telagasari,0,Kabupaten Karawang,811746000,811746000,797300000,CV. MUNCUL BARU,
23045014,Peningkatan Jalan Kalidung - Ciwaru,0,Kabupaten Karawang,492200000,492200000,477385000,CV. WALET MAS,
23044014,Normalisasi Drainase Jln. Tohir Mangkudilaga - Jln. Husni Hamid - Jln. Jakarta,0,Kabupaten Karawang,3166500000,3166500000,3111200000,CV. KALANG SURYA,
23043014,Peningkatan Jalan Pejaten - Kedungjeruk,0,Kabupaten Karawang,492200000,492200000,468917000,CV. CITRA AGUNG,
23042014,Peningkatan Jalan Kedungjaya - Kedungjeruk,0,Kabupaten Karawang,492200000,492200000,459259000,CV. AMELIA INDAH,
23041014,Normalisasi Drainase dan Trotoar Jalan Kertabumi - Depan Bank Jabar,0,Kabupaten Karawang,1482000000,1482000000,1466300000,CV. MANGALA JAYA,
23040014,Peningkatan Jalan Segaran - Segarjaya,0,Kabupaten Karawang,1482000000,1482000000,1432039000,CV. GEMILANG INVESTAMA,
23039014,Peningkatan Jalan Batujaya - Baturaden,0,Kabupaten Karawang,492200000,492200000,474509000,CV. WANARA INDAH,
23038014,Normalisasi Drainase dan Trotoar Jalan Tuparev - Yayasan At-Taubah,0,Kabupaten Karawang,2227600000,2227600000,2191500000,CV. PUSPITA ASRI,
23037014,Peningkatan Jalan Rawamerta - Pasirkamuning,0,Kabupaten Karawang,294200000,294200000,279759000,CV. GIAVA & CO,
23036014,Peningkatan Jalan Rawasikut - Babakan Kosambi,0,Kabupaten Karawang,294200000,294200000,285344000,CV. SOFYAN WIJAYA,
23035014,Peningkatan Jalan Cikeruh - Medankarya,0,Kabupaten Karawang,294200000,294200000,288333000,POTENSI KARAWANG,
23034014,Peningkatan Jalan Bojong Tugu - Bosowa,0,Kabupaten Karawang,294200000,294200000,286300000,CV.RADINA PERKASA,
23033014,Peningkatan Jalan Kalangsuria - Babakan Ama,0,Kabupaten Karawang,294200000,294200000,283457000,CV. RESTU RAMA,
23031014,Pembangunan Jembatan Darawolong (Lanjutan),0,Kabupaten Karawang,3407000000,3407000000,3313523000,PT. PANDU PAKARTI,
23030014,Peningkatan Jalan Dusun Kadongdong,0,Kabupaten Karawang,294200000,294200000,284439000,CV. TIGA SAUDARA,
23029014,Pembangunan Jembatan Warudoyong,0,Kabupaten Karawang,5515000000,5515000000,5048664000,PT. Fanitha,
23028014,Peningkatan Jalan Mulyasejati - Tegalega,0,Kabupaten Karawang,393200000,393200000,376836000,CV. WIRA KARYA PUTRA,
23027014,Peningkatan Jalan Pedes - Cibuaya,0,Kabupaten Karawang,3900000000,3900000000,3730573000,PT ADHI DAYA KARSA WIBAWA,
23026014,Peningkatan Jalan Utama Perumahan/ Permukiman Karawang; Peningkatan Jalan Perum. Bumi Karawang Baru Desa Telukjambe Kec. Telukjambe Timur,0,Kabupaten Karawang,292000000,292000000,279168000,CV. HONEY,
23025014,Peningkatan Jalan Johar - Cicangor (Batas Purwakarta),0,Kabupaten Karawang,6774000000,6774000000,6604051000,PT. Priangan Bangun Nusantara,
23024014,Kajian Penetapan Kawasan Tanpa Asap Rokok dan Pengadaan Tempat Khusus untuk Merokok di Tempat Umum,0,-,85000000,84370000,69245000,PT. Mitrakawasa Konsulindo,
23023014,Kajian Pemanfaatan Sumber Daya Alam Berbasis Kelestarian Lingkungan,0,Kabupaten Bandung Barat,112000000,111793000,111031800,PT. KANOMAN PUTRA USAHA MANDIRI,
23022014,Pembangunan Kantor Kec. Tirtajaya (lanjutan),0,Kabupaten Karawang,1192952843,1067152000,979442000,CV. AMELIA INDAH,
23021014,Pembangunan Kantor Kelurahan Mekarjati (lanjutan),0,Kabupaten Karawang,523395548,443587000,399846000,CV. AGEM,
23020014,Pembangunan Kantor Kelurahan Karawang Wetan (lanjutan),0,Kabupaten Karawang,469665043,366682000,330496000,CV. SIMPATI UTAMA,
23019014,Pembangunan Gedung PD BPR BKPD Cilamaya (lanjutan),0,Kabupaten Karawang,1054445003,902593000,833567000,PT. BORISDO JAYA,
23017014,PEMBANGUNAN DAN RENOVASI GEDUNG DEPO KEBERSIHAN,0,Kabupaten Karawang,492100000,490320000,455032000,cv. hamarta jaya,
23015014,Penataan Lapang Serba Guna (lanjutan),0,Kabupaten Karawang,2476400000,2470808000,2072851000,CV. ISTIQOMAH,
23014014,Pembangunan Kantor UPTD PAUD dan SD Kec. Kotabaru,0,Kabupaten Karawang,344994000,295568000,267497000,CV.SUMBER JAYA,
23012014,Pembangunan Asrama BLK,0,Kabupaten Karawang,4972750000,4856054000,4648897000,PT. SURTI KARYA PERDANA,
23011014,Pembangunan Gedung Kantor BPLH,0,Kabupaten Karawang,1291900000,1246679000,1122482000,CV. PUTRA PRIANGAN,
23010014,Pembangunan Gedung Kantor KPU,0,Kabupaten Karawang,4348450000,4345680000,4081959000,PT. MIZINDO MITRA KARYA,
23008014,Rehabilitasi/Peningkatan Jalan Lingkungan dan Jalan Setapak,0,Kabupaten Karawang,444778000,444778000,419043000,CV. BAMBU RUNCING,
23007014,Peningkatan Jalan Lingkungan Perum Bumi Telukjambe Blok F RT. 01 02 03 04/RW. 12,0,Kabupaten Karawang,363027000,363027000,315753000,MUTIARA JAYA,
23005014,Pembangunan Parkir Motor dan Kelengkapannya,0,-,342000000,342000000,286181000,CV. LEVIANA ABADI,
23000014,Pembangunan Saluran Drainase Pelindung,0,-,3400000000,3399674300,2719810500,PT. AZA BANAR,
22996014,Pengawasan Penataan Lapang Serba Guna,0,Kabupaten Karawang,80000000,79838000,64000000,CV. FASADE UTAMA,
22995014,Peningkatan Jalan Masuk di Bunihayu,0,-,420000000,420000000,360500000,CV. DEWI MANDIRI,
22994014,Pengadaan Jasa Kansultansi Akuntan Publik (Kinerja Mutu Layanan dan Keuangan),1,-,90200000,90200000,90000000,Kantor Akuntan Publik Heliantono dan Rekan,
22990014,Pembangunan Rumah Jaga Type D/50 m2,0,-,597600000,597600000,563000000,CV. Anugrah RZA Putra,
22987014,DED Dermaga air UPT RSUD Cililin,0,-,300000000,298320000,277645000,PT. WINAGUNA SARANA TEKNIK,
22986014,Perencanaan Pembangunan Gedung dan Sanpras Lingkungan Sport Hall bertaraf Internasional di Jawa Barat.,0,-,1639000000,1099835000,955777000,PT. ARCHITEAM DESIGN CENTER,
22985014,Pengadaan Belanja Jasa Keamanan di Lingkungan Gedung Sate Gedung Setda A Gedung Setda B dan Lapang Gasibu,0,-,3729998000,3683712209,3450386000,PT. TRISULA WIBAWA,
22984014,Belanja Perjalanan Dinas Luar Provinisi PNS Provinsi Dan Non PNS Dalam Rangka Pelaksanaan Pekan Nasional (Penas) Petani-Nelayan Di Kecamatan Kepanjen Kabupaten Malang Provinsi Jawa Timur,0,Provinsi Jawa Barat,512350000,510650000,477875000,CV.PRO,
22983014,Perencanaan Pembangunan Gedung Olah Raga Futsal Bertaraf Internasional di Jawa Barat,0,-,750000000,535122000,525690000,PT. NUSANTARA CITRA KONSULTAN,
22982014,Perencanaan Pembangunan dan Rehabilitasi Sanpras Olah Raga Pantai Balongan,0,-,300000000,299744000,287777000,PT. ARCHITEAM DESIGN CENTER,
22981014,Panitia Lelang Pengadaan Sewa Alat Scanner Opscan dan Scan Image Untuk Pemindaian Hasil Ujian Nasional SMP/MTS SMPLB SMALB dan Paket B Tahun Pelajaran 2013/2014,0,-,540000000,539000000,533500000,CV. NIKEYSHA,
22980014,Pencetakan dan Pengiriman Blanko Surat Keterangan Hasil Ujian Nasional (SKHUN) SMP SMPLB SMA SMALB SMK Paket B/Wustha Paket C dan Paket C Kejuruan Tahun Pelajaran 2013/2014,0,-,1190662000,777258512,618015020,PT PURA BARUTAMA,
22979014,Pencetakan dan Pengiriman Blanko Ijazah SMP SMPLB SMA SMALB SMK Paket B/Wustha Paket C dan Paket C Kejuruan Tahun Pelajaran 2013/2014,0,-,1369261300,872617743,737725016,PT PURA BARUTAMA,
22976014,Pengadaan Barang Inventaris Untuk Keperluan Universitas Pendidikan Indonesia (UPI) Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,374400000,374400000,341902000,CV. ZULTAN DEWATA,
22975014,Pengadaan Fasilitas Perkantoran,0,-,715552000,659042000,640918300,CV. MAHARDHIKA,
22974014,Jasa Perencanaan Gedung Kantor Instalasi POPT Bandung,0,-,58794912,58448000,45537000,CV. MAHONI,
22973014,Pengadaan Alat Tulis Kantor (Pita Printer OKI ML 1120),0,-,392000000,334180000,295911000,CV. MUTIARA BANDUNG,
22971014,Penyediaan Jasa Keamanan Kantor Pakaian Kerja Dan Perlengkapannya,0,Kementerian Perindustrian,526798200,339677000,339294000,PT INTI BUMI PERKASA,
22969014,Pengadaan Alat Tulis Kantor (Pita Printer OKI 393/395),0,-,992000000,897600000,836352000,CV. MUTIARA BANDUNG,
22962014,Perencanaan Pembangunan Graha Laga Satria di ITB Jatinangor,0,-,650000000,358583000,326310000,PT. ALOCITA MANDIRI,
22960014,Penyusunan DED Taman Kota,0,Kabupaten Subang,93000000,92532000,86735000,PT DATA ENGINEERING KONSULTAN,
22959014,Review Master Plan Air Minum Kabupaten Subang,0,Kabupaten Subang,143625000,143550000,138864000,PT JAYA MANDIRI KONSULINDO,
22958014,Penyusunan Identifikasi Neraca Guna Lahan RTH Kawasan Perkotaan Di Kabupaten Subang,0,Kabupaten Subang,191000000,190355000,183700000,PT. Sisarti Baksya Asasta,
22957014,Penyusunan Kompilasi Data RDTR Kawasan Perkotaan Pamanukan,0,Kabupaten Subang,191000000,190685000,187385000,PT. SIGMA EKSPRESI,
22956014,Jasa Konsultansi Perencanaan Renovasi/Peningkatan Gedung Kantor Balai Kemetrologian Cirebon Tahap II,0,Kementerian Perindustrian,100779940,95362000,95162000,PT. ARJASARI PRIMARAYA,
22955014,Peningkatan Jalan Kalijati-Sukamandi (7) Paket III,0,Kabupaten Subang,1685000000,1685000000,1676875000,CV. TIRTA GUNA,
22951014,PERENCANAAN REHABILITASI JARINGAN IRIGASI LINTAS KABUPATEN BOGOR DAN KOTA DEPOK DI. KRANJI 175 HA DAN ANGKE V 252 HA,0,-,200000000,199864000,192935000,PT. HEGAR DAYA,
22950014,PERENCANAAN DETAIL SITU CIBURIAL (0.45 Ha) SITU GALUMPIT (4.00 Ha) DAN SITU SAMARANG (0.8 Ha) DI KABUPATEN SUKABUMI,0,-,185000000,185000000,179159000,PT. PURI DIMENSI,
22949014,PERENCANAAN DETAIL SITU SUKARAME 7.45 Ha DI KABUPATEN SUKABUMI,0,-,185000000,184679000,177366000,PT. SHAKA KHARISMA BAGJA,
22947014,REVIEW DESAIN DI.CARINGIN KABUPATEN SUKABUMI,0,-,480000000,479781000,457935000,PT.SADHYA GRAHACARA,
22946014,PERENCANAAN REHABILITASI JARINGAN IRIGASI DI. LINTAS KABUPATEN CIAMIS DAN KOTA BANJAR DI. CIKEMBANG 662.72 HA,0,-,360000000,359768000,350943000,PT.KARPA,
22945014,PERENCANAAN REHABILITASI JARINGAN IRIGASI DI. LINTAS KABUPATEN BANDUNG DAN KABUPATEN GARUT DI. CIARO/CIASAAT 355 HA DI. CISIMPEN 200 HA,0,-,300000000,299920000,297407000,CV. FASADE UTAMA,
22944014,Jasa konsultansi Pengawasan Rehab Berat Teater Tertutup Tahap II dan Rehab Berat Teater Terbuka,0,-,238100000,230349000,216562000,CV. MAHONI,
22943014,Pengadaan Obat Paten,0,Kementerian Kesehatan,1355869391,839484606,,,
22942014,PERENCANAAN REHABILITASI JARINGAN IRIGASI LINTAS KOTA BANDUNG DAN KABUPATAEN BANDUNG DI. BUAH BATU 147 HA DI. CIBEUNYING/CIATEUL 149 HA DI. CIREGOL 115 HA DAN DI. RANCACILI 398 HA,0,-,365000000,364769000,355834000,PT. SELARAS MULTIARSI KONSULTAN,
22941014,Penyusunan Profil Peluang Investasi Jawa Barat,0,Kementerian Dalam Negeri,140000000,140000000,130688000,CV. FASADE UTAMA,
22940014,PEKERJAAN LANJUTAN PEMBANGUNAN GEDUNG CPDP WILAYAH KABUPATEN PURWAKARTA,0,-,4900980336,4900925000,4560251000,PT. HAMPARAN BUKIT BARISAN,
22939014,Pemgadaan Pagar Pengaman Jalan (DAK),0,-,526000000,519828400,489900000,CV MULTI PERSADA INTERNUSA,
22937014,Belanja Pengadaan Rambu Petunjuk Jurusan,0,-,567000000,565169000,554556000,CV Tabach,
22930014,Belanja Sarana Vaksinasi Brucellosis,0,-,267900000,266442000,254284000,CV. UNIVERSAL STUDIO,
22929014,Belanja Bahan Kimia untuk Pengujian Penyakit Hewan Obat Hewan dan Pengujian PAH,0,-,239550000,236127750,221000000,CV.Fadillah,
22928014,Belanja Premi Asuransi Kesehatan,0,-,2250000000,1999000000,1994550000,PT. ASURANSI JIWA KRESNA,
22923014,Pengadaan dan Pemasangan Pipa Distribusi Cabang Kota Subang,0,Kabupaten Subang,313837000,313837000,305098000,CV. ARIDA,
22919014,Pembangunan Kantor Kec. Kasomalang Tahap 2,0,Kabupaten Subang,1612500000,1612500000,1580250000,CV.NATA JAYA,
22918014,Pembangunan Kantor Kec. Serangpanjang Tahap 2,0,Kabupaten Subang,609050000,609050000,606000000,CV. PRAKARSA UTAMA,
22917014,Pembangunan Pasar Tradisional Modern di Pasar Baru Subang(Kel. Sukamelang),0,Kabupaten Subang,2924575000,2924575000,2899900000,PT. SINAR SAKETI PRATAMA,
22916014,Lapis Tambahan Overley,0,Kabupaten Subang,1843500000,1843500000,1823500000,CV WIRA SANGKA,
